"name","dsID","region","period","value","is_number","source","units","last_updated","last_scraped","indID"
"Number of People of Concern by Country of Residence","unhcr-popstats","LIE","2002","265",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LIE","2003","241",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LIE","2004","217",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LIE","2005","210",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LIE","2006","302",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LIE","2007","297",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LIE","2008","103",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LIE","2009","144",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LIE","2010","142",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LIE","2011","153",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LIE","2012","124",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LIE","2013","91",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LTU","2000","120",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LTU","2001","371",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LTU","2002","586",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LTU","2003","499",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LTU","2004","9526",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LTU","2005","9294",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LTU","2006","7796",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LTU","2007","6617",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LTU","2008","6751",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LTU","2009","4765",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LTU","2010","4548",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LTU","2011","4378",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LTU","2012","5077",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LTU","2013","4834",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LUX","2000","759",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LUX","2001","1201",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LUX","2002","1201",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LUX","2003","1201",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LUX","2004","1590",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LUX","2005","1822",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LUX","2006","2256",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LUX","2007","2929",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LUX","2008","3300",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LUX","2009","3872",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LUX","2010","4124",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LUX","2011","4726",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LUX","2012","4326",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","LUX","2013","3964",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MAC","2000","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MAC","2001","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MAC","2002","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MAC","2003","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MAC","2004","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MAC","2005","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MAC","2006","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MAC","2007","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MAC","2008","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MAC","2009","12",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MAC","2010","10",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MAC","2011","11",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MAC","2012","6",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MAC","2013","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MDG","2000","51",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MDG","2001","34",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MDG","2002","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MDG","2003","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MDG","2004","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MDG","2005","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MDG","2006","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MDG","2007","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MDG","2008","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MDG","2009","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MDG","2010","0",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MDG","2011","11",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MDG","2012","11",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MDG","2013","6",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MWI","2000","3900",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MWI","2001","6200",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MWI","2002","13234",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MWI","2003","12050",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MWI","2004","7017",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MWI","2005","9571",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MWI","2006","9188",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MWI","2007","9711",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MWI","2008","10716",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MWI","2009","10045",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MWI","2010","15102",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MWI","2011","16853",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MWI","2012","16664",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MWI","2013","16921",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MYS","2000","50512",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MYS","2001","50718",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MYS","2002","52183",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MYS","2003","16629",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MYS","2004","35227",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MYS","2005","44531",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MYS","2006","107670",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MYS","2007","140409",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MYS","2008","147312",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MYS","2009","177734",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MYS","2010","212856",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MYS","2011","217618",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MYS","2012","221836",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MYS","2013","260479",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MLI","2000","9127",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MLI","2001","9243",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MLI","2002","9814",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MLI","2003","10724",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MLI","2004","12341",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MLI","2005","13066",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MLI","2006","12469",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MLI","2007","11113",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MLI","2008","11494",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MLI","2009","15244",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MLI","2010","15261",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MLI","2011","18121",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MLI","2012","242126",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MLI","2013","325947",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MLT","2000","203",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
"Number of People of Concern by Country of Residence","unhcr-popstats","MLT","2001","211",1,"http://popstats.unhcr.org","People",NA,NA,"CHD.O.PRO.04.T6"
